PointID,Al2O3,BaO,CO2,CaO,Cr2O3,Fe2O3,FeO,K2O,MgO,MnO,Na2O,NiO,P2O5,SO3,SiO2,SrO,TiO2,F,Cl,Mineral
P13978,32.39,0,0,0.85,0,0,8.59,0.05,6.08,0.15,1.78,0,0,0,36.27,0,0.39,0,0,Tourmaline
P13979,34.5092105,0,0,0.604011,0,0,5.5748575,0.008577,7.682111,0.0041985,2.2010895,0,0,0,36.171879,0,0.6549655,0,0,Tourmaline
P13980,33.976902,0,0,0.403572,0,0,5.8386085,0.0122595,7.6835075,0.002863,2.278192,0,0,0,36.2055625,0,0.514079,0,0,Tourmaline
P13981,33.98221,0,0,0.350702,0,0,6.1004415,0.008013,7.4598015,0.002289,2.284078,0,0,0,36.1421245,0,0.4792715,0,0,Tourmaline
P13982,34.020586,0,0,0.3225905,0,0,6.169643,0.0096675,7.343797,0.0036235,2.2757135,0,0,0,35.9187395,0,0.4308535,0,0,Tourmaline
P13983,33.7114315,0,0,0.321461,0,0,6.401668,0.00641,7.3902075,0.005533,2.3321575,0,0,0,36.0177095,0,0.3970725,0,0,Tourmaline
P13984,33.182947,0,0,0.3404575,0,0,7.038665,0.0057915,7.2011495,0.0024785,2.409336,0,0,0,35.6004185,0,0.3453385,0,0,Tourmaline
P13985,32.7774865,0,0,0.213302,0,0,8.2418895,0.0094565,6.381741,0,2.3348265,0,0,0,35.2854345,0,0.258428,0,0,Tourmaline
P13986,32.913126,0,0,0.198551,0,0,8.396051,0.0094775,6.3254405,0,2.318358,0,0,0,35.291517,0,0.205389,0,0,Tourmaline
P13987,32.8647595,0,0,0.1868245,0,0,8.39746,0.004879,6.2776895,0.0076845,2.310878,0,0,0,35.1787645,0,0.2457285,0,0,Tourmaline
P13988,32.7589625,0,0,0.1789135,0,0,8.572406,0.002685,6.1195155,0.0003825,2.2761685,0,0,0,35.2298715,0,0.232505,0,0,Tourmaline
P13989,32.980518,0,0,0.1760225,0,0,8.623036,0.0074335,6.044073,0.005729,2.2768595,0,0,0,35.1983315,0,0.243236,0,0,Tourmaline
P13990,32.9921435,0,0,0.1763235,0,0,8.712842,0.0065855,6.06037,0.008596,2.22839,0,0,0,35.357296,0,0.23133,0,0,Tourmaline
P13991,32.307821,0,0,0.3181455,0,0,8.3938925,0.0076545,6.4869495,0.007078,2.308371,0,0,0,35.2889785,0,0.5826575,0,0,Tourmaline
P13992,31.0627525,0,0,0.441158,0,0,9.3067965,0.010023,6.492417,0,2.488109,0,0,0,34.965166,0,1.10316,0,0,Tourmaline
P13993,31.3050995,0,0,0.6163965,0,0,8.866609,0.006936,6.585264,0,2.4597355,0,0,0,34.9847225,0,0.838509,0,0,Tourmaline
P13994,31.3050995,0,0,0.6163965,0,0,8.866609,0.006936,6.585264,0,2.4597355,0,0,0,34.9847225,0,0.838509,0,0,Tourmaline
P13995,31.271331,0,0,0.5307465,0,0,8.642035,0.008534,6.827287,0.0044085,2.4390645,0,0,0,34.996153,0,0.957844,0,0,Tourmaline
P13996,31.4217785,0,0,0.647181,0,0,8.0256705,0.00803,7.180615,0,2.389195,0,0,0,35.1456375,0,0.9383035,0,0,Tourmaline
P13997,31.680869,0,0,0.794114,0,0,6.8913255,0.0103165,7.767877,0.002905,2.292323,0,0,0,35.2532425,0,0.7946205,0,0,Tourmaline
P13998,32.3721236,0,0,0.7317955,0,0,6.4229775,0.0099375,7.954100346,0,2.249726704,0,0,0,35.39504617,0,0.7224645,0,0,Tourmaline
P13999,32.34582923,0,0,0.7810555,0,0,6.2951465,0.0186945,7.818663901,0,2.171187413,0,0,0,35.45721407,0,0.750288,0,0,Tourmaline
P14000,32.74495759,0,0,0.8319965,0,0,6.0381115,0.006784,7.932062623,0,2.154057928,0,0,0,35.62702638,0,0.7217815,0,0,Tourmaline
P14001,33.75527112,0,0,0.79264,0,0,6.0740615,0.0472905,7.141662199,0.005396,1.948694061,0,0,0,34.82666412,0,0.7661155,0,0,Tourmaline
P14002,34.0856975,0,0,0.604743,0,0,6.0104665,0.0083535,8.062109,0.004482,2.336865,0,0,0,36.5232735,0,0.69931,0,0,Tourmaline
P14003,33.126072,0,0,0.5411695,0,0,6.480957,0.0127205,7.7382375,0.0056395,2.2836835,0,0,0,35.9633865,0,0.7288135,0,0,Tourmaline
P14004,32.1235675,0,0,0.6034475,0,0,7.3922845,0.0088965,7.4962305,0.0019435,2.344382,0,0,0,35.4351445,0,0.6966865,0,0,Tourmaline
P14005,31.8090955,0,0,0.4446955,0,0,8.5837185,0.010833,6.895938,0.0038815,2.546084,0,0,0,35.187664,0,0.636776,0,0,Tourmaline
P14006,31.673847,0,0,0.4307435,0,0,8.83794,0.0096965,6.6955565,0.002329,2.5278865,0,0,0,34.7825585,0,0.7301355,0,0,Tourmaline
P14007,32.252409,0,0,0.3923815,0,0,8.646254,0.053597,6.374693,0.001172,2.3893735,0,0,0,34.835779,0,0.650912,0,0,Tourmaline
P14008,32.2087325,0,0,0.3317065,0,0,8.6106875,0.006187,6.54118,0.0144645,2.4756335,0,0,0,35.259575,0,0.6288725,0,0,Tourmaline
P14009,32.087952,0,0,0.3858455,0,0,8.443231,0.006856,6.6809735,0.005864,2.424003,0,0,0,35.234663,0,0.681265,0,0,Tourmaline
P14010,31.963973,0,0,0.4680565,0,0,8.1933405,0.00729,6.963678,0.004694,2.3824565,0,0,0,35.331892,0,0.7073675,0,0,Tourmaline
P14011,32.2755625,0,0,0.621675,0,0,6.6606325,0.0115815,7.725885,0.0027435,2.2918465,0,0,0,35.2933505,0,0.733411,0,0,Tourmaline
P14012,32.8742255,0,0,0.581201,0,0,6.1690825,0.0120335,7.7148125,0.006455,2.3574125,0,0,0,35.1594525,0,0.7892255,0,0,Tourmaline
P14013,30.09365838,0,0,0.481282632,0,0,6.151983433,0.018540208,8.44007128,0.006123606,2.564254492,0,0,0,36.96247853,0,0.651754859,0,0,Tourmaline
P14014,29.82794727,0,0,0.362495292,0,0,6.228103578,0.017504708,8.484242938,0.010580038,2.610987759,0,0,0,36.88733898,0,0.84107533,0,0,Tourmaline
P14015,29.53068186,0,0,0.36750543,0,0,6.608725298,0.022043974,8.445016557,0.004956026,2.618290992,0,0,0,36.67339576,0,0.846868079,0,0,Tourmaline
P14016,29.43158083,0,0,0.360990176,0,0,6.618026198,0.019990176,8.498160462,0.018045846,2.619040934,0,0,0,36.8967008,0,0.844,0,0,Tourmaline
P14017,30.29723267,0,0,0.330905801,0,0,6.017252072,0.022,8.563806145,0.000373964,2.587487568,0,0,0,37.05734081,0,0.489409945,0,0,Tourmaline
P14018,30.37528441,0,0,0.317328684,0,0,5.977986052,0.016642814,8.443869921,0.011514251,2.532671013,0,0,0,37.33961613,0,0.505086113,0,0,Tourmaline
P14019,31.70730784,0,0,0.117912314,0,0,4.881054101,0.015098881,8.678511195,0.015615673,2.552610075,0,0,0,37.66444405,0,0.066011195,0,0,Tourmaline
P14020,31.67182127,0,0,0.125726909,0,0,4.883231471,0.01747919,8.664178165,0.004231471,2.577317273,0,0,0,37.34866305,0,0.062231471,0,0,Tourmaline
P14021,31.58760019,0,0,0.134261488,0,0,4.843692561,0.003584557,8.700491949,0.00367693,2.597861911,0,0,0,37.58715443,0,0.091907627,0,0,Tourmaline
P14022,31.71379237,0,0,0.124689736,0,0,4.760909793,0.014737947,8.640585923,0.013213842,2.575555603,0,0,0,37.48915085,0,0.063951789,0,0,Tourmaline
P14023,31.69112586,0,0,0.116484683,0,0,4.688760389,0.016545951,8.667431607,0.008515317,2.574633459,0,0,0,37.57951532,0,0.061545951,0,0,Tourmaline
P14024,31.68854773,0,0,0.112017117,0,0,4.824982883,0.015982883,8.633172316,0.002034233,2.574465767,0,0,0,37.43326662,0,0.064,0,0,Tourmaline
P14025,31.81343145,0,0,0.121373007,0,0,5.021807125,0.012313497,8.564089799,0.007179065,2.572492561,0,0,0,37.18582147,0,0.138179065,0,0,Tourmaline
P14026,31.71224656,0,0,0.140222892,0,0,4.846160714,0.00670611,8.613099613,0.009511833,2.590090254,0,0,0,37.31164888,0,0.112800774,0,0,Tourmaline
P14027,29.97797762,0,0,0.377347803,0,0,6.277102365,0.022106947,8.553138941,0.01,2.601558731,0,0,0,37.0096362,0,0.760444685,0,0,Tourmaline
P14028,30.0718909,0,0,0.483425738,0,0,6.112148023,0.020851475,8.455133647,0.002287131,2.558871312,0,0,0,36.95038657,0,0.641801883,0,0,Tourmaline
P14029,30.07068516,0,0,0.479662356,0,0,6.188519397,0.020373384,8.430703034,0.003626616,2.539733836,0,0,0,36.94003879,0,0.661133082,0,0,Tourmaline
P14030,31.0484902,0,0,0.304921569,0,0,5.477137255,0.02272549,8.346441176,0.000627451,2.563705882,0,0,0,37.44043137,0,0.531,0,0,Tourmaline
P14031,30.235,0,0,0.46,0.034,0,6.116,0.009,8.5295,0.001,2.583,0,0,0,37.432,0,0.716,0,0,Tourmaline
P14032,29.923,0,0,0.397,0.024,0,6.025,0.018,8.5195,0.008,2.5915,0,0,0,37.085,0,0.754,0,0,Tourmaline
P14033,30.19,0,0,0.492,0.026,0,5.911,0.02,8.549,0.007,2.557,0,0,0,37.104,0,0.59,0,0,Tourmaline
P14034,30.021,0,0,0.466,0.034,0,5.915,0.017,8.617,0.006,2.6005,0,0,0,37.106,0,0.628,0,0,Tourmaline
P14035,29.989,0,0,0.414,0.031,0,5.994,0.02,8.4585,0.018,2.547,0,0,0,36.92,0,0.667,0,0,Tourmaline
P14036,30.007,0,0,0.469,0.029,0,6.007,0.023,8.334,0.014,2.495,0,0,0,37.101,0,0.616,0,0,Tourmaline
P14037,29.976,0,0,0.491,0.031,0,6.158,0.012,8.3945,0.008,2.5035,0,0,0,36.812,0,0.677,0,0,Tourmaline
P14038,30.051,0,0,0.476,0.033,0,6.205,0.019,8.4085,0.005,2.526,0,0,0,36.973,0,0.668,0,0,Tourmaline
P14039,30.094,0,0,0.484,0.04,0,6.169,0.022,8.457,0.002,2.556,0,0,0,36.901,0,0.653,0,0,Tourmaline
P14040,30.017,0,0,0.482,0.042,0,5.971,0.018,8.4505,0.003,2.566,0,0,0,37.073,0,0.614,0,0,Tourmaline
P14041,30.127,0,0,0.478,0.034,0,6.213,0.015,8.417,0.012,2.5725,0,0,0,36.981,0,0.667,0,0,Tourmaline
P14042,30.054,0,0,0.483,0.031,0,6.218,0.022,8.2645,0.002,2.584,0,0,0,36.991,0,0.665,0,0,Tourmaline
P14043,29.249,0,0,0.424,0.032,0,5.498,0.014,8.2755,0.009,2.5935,0,0,0,36.33,0,0.601,0,0,Tourmaline
P14044,28.034,0,0,0.469,0.023,0,6.16,0.021,8.49,0,2.5655,0,0,0,35.445,0,0.664,0,0,Tourmaline
P14045,25.228,0,0,0.478,0.028,0,6.298,0.009,8.4855,0.003,2.578,0,0,0,32.87,0,0.663,0,0,Tourmaline
P14046,28.192,0,0,0.476,0.024,0,6.247,0.017,8.3835,0.005,2.576,0,0,0,35.365,0,0.664,0,0,Tourmaline
P14047,29.909,0,0,0.485,0.04,0,6.283,0.015,8.3155,0.01,2.5565,0,0,0,37.01,0,0.666,0,0,Tourmaline
P14048,30.104,0,0,0.47,0.03,0,6.322,0.013,8.3305,0.002,2.5585,0,0,0,37.045,0,0.687,0,0,Tourmaline
P14049,29.987,0,0,0.487,0.034,0,6.349,0.019,8.387,0.002,2.5735,0,0,0,36.887,0,0.681,0,0,Tourmaline
P14050,29.979,0,0,0.466,0.026,0,6.274,0.019,8.3795,0.011,2.5745,0,0,0,37.005,0,0.671,0,0,Tourmaline
P14051,30.013,0,0,0.47,0.037,0,6.388,0.006,8.378,0.005,2.5925,0,0,0,36.89,0,0.68,0,0,Tourmaline
P14052,29.956,0,0,0.383,0.028,0,6.159,0.02,8.459,0.01,2.5815,0,0,0,36.936,0,0.812,0,0,Tourmaline
P14053,29.78,0,0,0.363,0.032,0,6.217,0.017,8.485,0.002,2.5855,0,0,0,36.851,0,0.833,0,0,Tourmaline
P14054,29.976,0,0,0.363,0.021,0,6.188,0.021,8.4555,0.01,2.623,0,0,0,37.098,0,0.842,0,0,Tourmaline
P14055,29.875,0,0,0.362,0.005,0,6.239,0.018,8.4835,0.019,2.636,0,0,0,36.923,0,0.849,0,0,Tourmaline
P14056,29.738,0,0,0.362,0.021,0,6.249,0.02,8.5165,0.015,2.628,0,0,0,37.029,0,0.879,0,0,Tourmaline
P14057,29.913,0,0,0.358,0.026,0,6.342,0.02,8.4955,0.012,2.6045,0,0,0,36.89,0,0.853,0,0,Tourmaline
P14058,29.787,0,0,0.365,0.022,0,6.358,0.022,8.4305,0.009,2.615,0,0,0,37.001,0,0.875,0,0,Tourmaline
P14059,29.57,0,0,0.361,0.035,0,6.531,0.021,8.432,0.007,2.616,0,0,0,36.927,0,0.879,0,0,Tourmaline
P14060,29.536,0,0,0.366,0.028,0,6.572,0.025,8.4595,0.008,2.6315,0,0,0,36.854,0,0.876,0,0,Tourmaline
P14061,29.565,0,0,0.374,0.033,0,6.656,0.011,8.3935,0.01,2.621,0,0,0,36.981,0,0.853,0,0,Tourmaline
P14062,29.599,0,0,0.371,0.03,0,6.634,0.024,8.3745,0.008,2.613,0,0,0,36.748,0,0.87,0,0,Tourmaline
P14063,29.583,0,0,0.367,0.022,0,6.689,0.015,8.4775,0.017,2.6205,0,0,0,36.715,0,0.861,0,0,Tourmaline
P14064,29.575,0,0,0.366,0.03,0,6.598,0.016,8.513,0.009,2.6205,0,0,0,36.714,0,0.853,0,0,Tourmaline
P14065,29.432,0,0,0.361,0.033,0,6.618,0.02,8.498,0.018,2.619,0,0,0,36.896,0,0.844,0,0,Tourmaline
P14066,29.568,0,0,0.357,0.038,0,6.584,0.017,8.514,0.012,2.604,0,0,0,36.853,0,0.849,0,0,Tourmaline
P14067,29.56,0,0,0.364,0.021,0,6.61,0.023,8.449,0.004,2.6065,0,0,0,36.682,0,0.844,0,0,Tourmaline
P14068,29.551,0,0,0.373,0.033,0,5.753,0.02,8.4045,0,2.638,0,0,0,36.843,0,0.858,0,0,Tourmaline
P14069,29.468,0,0,0.375,0.018,0,6.606,0.02,8.4365,0.007,2.6435,0,0,0,36.655,0,0.853,0,0,Tourmaline
P14070,29.596,0,0,0.372,0.036,0,6.589,0.025,8.4715,0.006,2.6125,0,0,0,36.718,0,0.87,0,0,Tourmaline
P14071,29.522,0,0,0.375,0.028,0,6.61,0.026,8.478,0,2.622,0,0,0,36.852,0,0.85,0,0,Tourmaline
P14072,29.476,0,0,0.381,0.025,0,6.578,0.024,8.4825,0.006,2.6545,0,0,0,36.904,0,0.848,0,0,Tourmaline
P14073,29.628,0,0,0.375,0.03,0,6.624,0.019,8.5395,0,2.659,0,0,0,36.704,0,0.843,0,0,Tourmaline
P14074,29.673,0,0,0.38,0.031,0,6.515,0.015,8.5485,0.006,2.6345,0,0,0,36.878,0,0.847,0,0,Tourmaline
P14075,29.633,0,0,0.373,0.038,0,6.571,0.012,8.5135,0.01,2.6345,0,0,0,36.789,0,0.841,0,0,Tourmaline
P14076,29.642,0,0,0.375,0.035,0,6.433,0.023,8.488,0.007,2.6305,0,0,0,36.895,0,0.826,0,0,Tourmaline
P14077,29.666,0,0,0.38,0.035,0,6.441,0.024,8.4985,0.002,2.613,0,0,0,36.789,0,0.795,0,0,Tourmaline
P14078,29.956,0,0,0.382,0.031,0,6.294,0.022,8.551,0.01,2.5995,0,0,0,37.006,0,0.779,0,0,Tourmaline
P14079,30.512,0,0,0.289,0.042,0,5.994,0.014,8.617,0.001,2.607,0,0,0,37.12,0,0.456,0,0,Tourmaline
P14080,30.367,0,0,0.295,0.025,0,5.978,0.024,8.591,0.01,2.638,0,0,0,37.074,0,0.432,0,0,Tourmaline
P14081,30.19,0,0,0.297,0.026,0,6.044,0.021,8.492,0.007,2.6585,0,0,0,37,0,0.43,0,0,Tourmaline
P14082,30.413,0,0,0.286,0.037,0,4.928,0.016,8.487,0.012,2.6525,0,0,0,36.968,0,0.454,0,0,Tourmaline
P14083,30.572,0,0,0.287,0.027,0,5.884,0.021,8.5185,0,2.6535,0,0,0,37.001,0,0.44,0,0,Tourmaline
P14084,30.708,0,0,0.292,0.034,0,5.779,0.024,8.39,0.006,2.5885,0,0,0,37.301,0,0.434,0,0,Tourmaline
P14085,30.316,0,0,0.282,0.032,0,3.524,0.024,8.321,0,2.571,0,0,0,36.822,0,0.43,0,0,Tourmaline
P14086,30.738,0,0,0.306,0.026,0,5.739,0.021,8.3175,0.014,2.6005,0,0,0,37.003,0,0.463,0,0,Tourmaline
P14087,30.756,0,0,0.305,0.037,0,5.906,0.014,8.2935,0.001,2.575,0,0,0,37.027,0,0.48,0,0,Tourmaline
P14088,30.849,0,0,0.311,0.027,0,5.801,0.026,8.3715,0.002,2.5675,0,0,0,37.34,0,0.481,0,0,Tourmaline
P14089,30.798,0,0,0.314,0.043,0,5.86,0.023,8.5505,0,2.598,0,0,0,36.872,0,0.477,0,0,Tourmaline
P14090,31.716,0,0,0.145,0.031,0,4.832,0.005,8.616,0.009,2.597,0,0,0,37.298,0,0.107,0,0,Tourmaline
P14091,31.736,0,0,0.124,0.024,0,4.975,0.02,8.557,0.013,2.5965,0,0,0,37.476,0,0.142,0,0,Tourmaline
P14092,31.694,0,0,0.117,0.022,0,4.915,0.015,8.599,0.012,2.5565,0,0,0,37.378,0,0.141,0,0,Tourmaline
P14093,31.609,0,0,0.124,0.032,0,4.972,0.015,8.563,0.011,2.529,0,0,0,37.201,0,0.141,0,0,Tourmaline
P14094,31.586,0,0,0.117,0.014,0,4.036,0.017,8.506,0.009,2.5385,0,0,0,37.488,0,0.148,0,0,Tourmaline
P14095,31.677,0,0,0.113,0.031,0,4.961,0.012,8.5435,0.009,2.574,0,0,0,37.313,0,0.141,0,0,Tourmaline
P14096,31.664,0,0,0.123,0.026,0,4.94,0.012,8.579,0,2.6165,0,0,0,37.174,0,0.143,0,0,Tourmaline
P14097,31.729,0,0,0.123,0.022,0,5.01,0.015,8.629,0.01,2.597,0,0,0,37.216,0,0.136,0,0,Tourmaline
P14098,31.79,0,0,0.112,0.024,0,4.977,0,8.6185,0.011,2.571,0,0,0,37.764,0,0.149,0,0,Tourmaline
P14099,31.688,0,0,0.125,0.022,0,5.007,0.01,8.599,0.014,2.5855,0,0,0,37.058,0,0.149,0,0,Tourmaline
P14100,31.673,0,0,0.114,0.018,0,4.951,0.014,8.558,0,2.584,0,0,0,37.532,0,0.151,0,0,Tourmaline
